,Simulation_step,avg_wait_time_30,reward_30,reward_epoch
0,30,0.7777777777777778,-0.7777777777777778,-0.7777777777777778
1,60,11.8125,-11.034722222222221,-11.8125
2,90,20.313725490196077,-8.501225490196077,-20.313725490196077
3,120,31.89855072463768,-11.584825234441603,-31.89855072463768
4,150,42.924731182795696,-11.026180458158017,-42.924731182795696
5,180,44.15294117647059,-1.228209993674895,-44.15294117647059
6,210,47.354838709677416,-3.201897533206825,-47.354838709677416
7,240,58.48543689320388,-11.130598183526466,-58.48543689320388
8,270,74.74757281553399,-16.262135922330103,-74.74757281553399
9,300,91.92233009708738,-17.174757281553397,-91.92233009708738
10,330,95.75903614457832,-3.836706047490935,-95.75903614457832
11,360,80.17808219178082,15.5809539527975,-80.17808219178082
12,390,79.97014925373135,0.207932938049467,-79.97014925373135
13,420,70.74242424242425,9.2277250113071,-70.74242424242425
14,450,60.7375,10.004924242424252,-60.7375
15,480,62.619565217391305,-1.8820652173913075,-62.619565217391305
16,510,68.0,-5.380434782608695,-68.0
17,540,75.37078651685393,-7.370786516853926,-75.37078651685393
18,570,76.3076923076923,-0.9369057908383809,-76.3076923076923
19,600,70.6304347826087,5.677257525083604,-70.6304347826087
20,630,73.74117647058823,-3.1107416879795267,-73.74117647058823
21,660,68.2375,5.503676470588232,-68.2375
22,690,67.96774193548387,0.2697580645161253,-67.96774193548387
23,720,65.55555555555556,2.4121863799283148,-65.55555555555556
24,750,59.052083333333336,6.503472222222221,-59.052083333333336
25,780,61.58620689655172,-2.5341235632183867,-61.58620689655172
26,810,60.88636363636363,0.6998432601880893,-60.88636363636363
27,840,68.44554455445545,-7.559180918091819,-68.44554455445545
28,870,76.26168224299066,-7.816137688535207,-76.26168224299066
29,900,90.18691588785046,-13.925233644859802,-90.18691588785046
30,930,94.18823529411765,-4.001319406267186,-94.18823529411765
31,960,81.91780821917808,12.270427074939562,-81.91780821917808
32,990,79.68493150684931,2.2328767123287747,-79.68493150684931
33,1020,71.73529411764706,7.949637389202252,-71.73529411764706
34,1050,60.95061728395062,10.784676833696437,-60.95061728395062
35,1080,62.170212765957444,-1.2195954820068238,-62.170212765957444
36,1110,62.3855421686747,-0.2153294027172521,-62.3855421686747
37,1140,65.45833333333333,-3.072791164658632,-65.45833333333333
38,1170,69.31395348837209,-3.855620155038764,-69.31395348837209
39,1200,66.8735632183908,2.440390269981293,-66.8735632183908
40,1230,69.36363636363636,-2.4900731452455602,-69.36363636363636
41,1260,77.2,-7.836363636363643,-77.2
42,1290,90.73333333333333,-13.533333333333331,-90.73333333333333
43,1320,94.04819277108433,-3.3148594377509966,-94.04819277108433
44,1350,73.91891891891892,20.12927385216541,-73.91891891891892
45,1380,73.27941176470588,0.6395071542130353,-73.27941176470588
46,1410,65.87142857142857,7.4079831932773175,-65.87142857142857
47,1440,68.25316455696202,-2.381735985533453,-68.25316455696202
48,1470,69.91304347826087,-1.659878921298855,-69.91304347826087
49,1500,72.54285714285714,-2.62981366459627,-72.54285714285714
50,1530,80.36036036036036,-7.817503217503216,-80.36036036036036
51,1560,86.15555555555555,-5.795195195195191,-86.15555555555555
52,1590,79.025,7.130555555555546,-79.025
53,1620,82.53333333333333,-3.5083333333333258,-82.53333333333333
54,1650,67.76470588235294,14.76862745098039,-67.76470588235294
55,1680,60.27710843373494,7.487597448618004,-60.27710843373494
56,1710,63.136842105263156,-2.8597336715282182,-63.136842105263156
57,1740,73.46875,-10.331907894736844,-73.46875
58,1770,76.25,-2.78125,-76.25
59,1800,71.83695652173913,4.4130434782608745,-71.83695652173913
60,1830,71.96153846153847,-0.12458193979934151,-71.96153846153847
61,1860,74.61797752808988,-2.656439066551414,-74.61797752808988
62,1890,75.53846153846153,-0.9204840103716521,-75.53846153846153
63,1920,71.03846153846153,4.5,-71.03846153846153
64,1950,65.72727272727273,5.311188811188799,-65.72727272727273
65,1980,50.91566265060241,14.811610076670327,-50.91566265060241
66,2010,53.831460674157306,-2.915798023554899,-53.831460674157306
67,2040,62.242105263157896,-8.41064458900059,-62.242105263157896
68,2070,74.12871287128714,-11.886607608129239,-74.12871287128714
69,2100,90.79,-16.66128712871287,-90.79
70,2130,97.22,-6.429999999999993,-97.22
71,2160,99.86,-2.6400000000000006,-99.86
72,2190,100.0,-0.14000000000000057,-100.0
73,2220,96.55102040816327,3.448979591836732,-96.55102040816327
74,2250,93.48,3.071020408163264,-93.48
75,2280,94.08,-0.5999999999999943,-94.08
76,2310,93.0,1.0799999999999983,-93.0
