,Simulation_step,avg_wait_time_30,reward_epoch
53,1590,72.3,-72.3
54,1620,78.45833333333333,-78.45833333333333
55,1650,80.4054054054054,-80.4054054054054
56,1680,80.32051282051282,-80.32051282051282
57,1710,80.52439024390245,-80.52439024390245
58,1740,74.68493150684931,-74.68493150684931
59,1770,81.70769230769231,-81.70769230769231
60,1800,74.5223880597015,-74.5223880597015
61,1830,61.8974358974359,-61.8974358974359
62,1860,63.03703703703704,-63.03703703703704
63,1890,68.68181818181819,-68.68181818181819
64,1920,74.1470588235294,-74.1470588235294
65,1950,86.22,-86.22
66,1980,89.7875,-89.7875
67,2010,79.21739130434783,-79.21739130434783
68,2040,71.09756097560975,-71.09756097560975
69,2070,78.93846153846154,-78.93846153846154
70,2100,71.80597014925372,-71.80597014925372
71,2130,62.40506329113924,-62.40506329113924
72,2160,64.78260869565217,-64.78260869565217
73,2190,45.2,-45.2
74,2220,24.642857142857142,-24.642857142857142
75,2250,38.5,-38.5
76,2280,55.48148148148148,-55.48148148148148
77,2310,70.5952380952381,-70.5952380952381
78,2340,63.73684210526316,-63.73684210526316
79,2370,44.81159420289855,-44.81159420289855
80,2400,49.8235294117647,-49.8235294117647
81,2430,58.62626262626262,-58.62626262626262
82,2460,58.4,-58.4
83,2490,59.78823529411765,-59.78823529411765
84,2520,68.84415584415585,-68.84415584415585
85,2550,73.08219178082192,-73.08219178082192
86,2580,79.10606060606061,-79.10606060606061
87,2610,77.42028985507247,-77.42028985507247
88,2640,69.68571428571428,-69.68571428571428
89,2670,69.77272727272727,-69.77272727272727
90,2700,66.55555555555556,-66.55555555555556
91,2730,73.4776119402985,-73.4776119402985
92,2760,76.91666666666667,-76.91666666666667
93,2790,78.05405405405405,-78.05405405405405
94,2820,80.53947368421052,-80.53947368421052
95,2850,84.28947368421052,-84.28947368421052
96,2880,74.69014084507042,-74.69014084507042
97,2910,81.703125,-81.703125
98,2940,67.91666666666667,-67.91666666666667
99,2970,70.6923076923077,-70.6923076923077
100,3000,70.10144927536231,-70.10144927536231
101,3030,69.40298507462687,-69.40298507462687
102,3060,68.1358024691358,-68.1358024691358
103,3090,72.33333333333333,-72.33333333333333
104,3120,80.50746268656717,-80.50746268656717
105,3150,80.88571428571429,-80.88571428571429
106,3180,76.87878787878788,-76.87878787878788
107,3210,68.1875,-68.1875
108,3240,66.75555555555556,-66.75555555555556
109,3270,59.833333333333336,-59.833333333333336
110,3300,59.95454545454545,-59.95454545454545
111,3330,63.2,-63.2
112,3360,75.43564356435644,-75.43564356435644
113,3390,89.21782178217822,-89.21782178217822
114,3420,92.07594936708861,-92.07594936708861
115,3450,83.26229508196721,-83.26229508196721
116,3480,74.97058823529412,-74.97058823529412
117,3510,68.46913580246914,-68.46913580246914
118,3540,69.65517241379311,-69.65517241379311
119,3570,67.65,-67.65
120,3600,78.2871287128713,-78.2871287128713
121,3630,88.36,-88.36
122,3660,92.32911392405063,-92.32911392405063
123,3690,81.98360655737704,-81.98360655737704
124,3720,53.61538461538461,-53.61538461538461
125,3750,40.70666666666666,-40.70666666666666
126,3780,38.87341772151899,-38.87341772151899
127,3810,34.729729729729726,-34.729729729729726
128,3840,35.39506172839506,-35.39506172839506
129,3870,37.57471264367816,-37.57471264367816
130,3900,50.96153846153846,-50.96153846153846
131,3930,69.06172839506173,-69.06172839506173
132,3960,79.48192771084338,-79.48192771084338
133,3990,80.8314606741573,-80.8314606741573
134,4020,83.3956043956044,-83.3956043956044
135,4050,83.38541666666667,-83.38541666666667
136,4080,80.50980392156863,-80.50980392156863
137,4110,73.11702127659575,-73.11702127659575
138,4140,61.62765957446808,-61.62765957446808
139,4170,63.640449438202246,-63.640449438202246
140,4200,52.329268292682926,-52.329268292682926
141,4230,52.357142857142854,-52.357142857142854
142,4260,41.98888888888889,-41.98888888888889
143,4290,36.43181818181818,-36.43181818181818
144,4320,38.55434782608695,-38.55434782608695
145,4350,51.40425531914894,-51.40425531914894
146,4380,53.2093023255814,-53.2093023255814
147,4410,56.82608695652174,-56.82608695652174
148,4440,48.22222222222222,-48.22222222222222
149,4470,45.43157894736842,-45.43157894736842
150,4500,43.254901960784316,-43.254901960784316
151,4530,45.18811881188119,-45.18811881188119
152,4560,49.7047619047619,-49.7047619047619
153,4590,61.520833333333336,-61.520833333333336
154,4620,78.725,-78.725
155,4650,82.4074074074074,-82.4074074074074
156,4680,81.6896551724138,-81.6896551724138
157,4710,79.03191489361703,-79.03191489361703
158,4740,83.57446808510639,-83.57446808510639
159,4770,70.65882352941176,-70.65882352941176
160,4800,64.53260869565217,-64.53260869565217
161,4830,47.608695652173914,-47.608695652173914
162,4860,53.857142857142854,-53.857142857142854
163,4890,64.01075268817205,-64.01075268817205
164,4920,67.43820224719101,-67.43820224719101
165,4950,73.09782608695652,-73.09782608695652
166,4980,79.21,-79.21
167,5010,88.5049504950495,-88.5049504950495
168,5040,95.84158415841584,-95.84158415841584
169,5070,99.49,-99.49
170,5100,93.30263157894737,-93.30263157894737
171,5130,73.76666666666667,-73.76666666666667
172,5160,70.37373737373737,-70.37373737373737
173,5190,74.10126582278481,-74.10126582278481
174,5220,73.32222222222222,-73.32222222222222
175,5250,73.29411764705883,-73.29411764705883
176,5280,78.89024390243902,-78.89024390243902
177,5310,74.6923076923077,-74.6923076923077
178,5340,76.32291666666667,-76.32291666666667
179,5370,76.51923076923077,-76.51923076923077
180,5400,89.1938775510204,-89.1938775510204
181,5430,90.25742574257426,-90.25742574257426
182,5460,94.32,-94.32
183,5490,91.9113924050633,-91.9113924050633
184,5520,80.74157303370787,-80.74157303370787
185,5550,78.17021276595744,-78.17021276595744
186,5580,76.13592233009709,-76.13592233009709
187,5610,90.73,-90.73
188,5640,96.74,-96.74
189,5670,97.14102564102564,-97.14102564102564
190,5700,79.08474576271186,-79.08474576271186
191,5730,46.27777777777778,-46.27777777777778
192,5760,35.50877192982456,-35.50877192982456
193,5790,37.957142857142856,-37.957142857142856
194,5820,44.52564102564103,-44.52564102564103
195,5850,61.827586206896555,-61.827586206896555
196,5880,71.41666666666667,-71.41666666666667
197,5910,71.9090909090909,-71.9090909090909
198,5940,80.88311688311688,-80.88311688311688
199,5970,70.2875,-70.2875
200,0,0.9285714285714286,69.35892857142856
201,30,12.244897959183673,58.04260204081632
202,60,20.0,50.287499999999994
203,90,16.29310344827586,53.99439655172414
204,120,25.952380952380953,44.335119047619045
205,150,29.417910447761194,40.86958955223881
206,180,37.64383561643836,32.64366438356164
207,210,48.294117647058826,21.993382352941175
208,240,56.009803921568626,14.277696078431376
209,270,65.57391304347826,4.713586956521745
210,300,76.91452991452991,-6.627029914529906
211,330,74.78703703703704,-4.499537037037037
212,360,82.03061224489795,-11.74311224489795
213,390,69.7032967032967,0.5842032967033006
214,420,77.39506172839506,-7.107561728395062
215,450,78.3529411764706,-8.065441176470593
216,480,70.22368421052632,0.06381578947368638
217,510,58.46511627906977,11.822383720930233
218,540,65.48717948717949,4.800320512820512
219,570,66.41573033707866,3.871769662921345
220,600,80.98765432098766,-10.700154320987657
221,630,71.27397260273973,-0.986472602739731
222,660,71.0379746835443,-0.7504746835443044
223,690,71.58426966292134,-1.296769662921342
224,720,67.875,2.4125000000000014
225,750,78.56923076923077,-8.28173076923077
226,780,67.58108108108108,2.7064189189189207
227,810,68.56164383561644,1.7258561643835648
228,840,66.10144927536231,4.186050724637688
229,870,64.55,5.737500000000004
230,900,71.93055555555556,-1.6430555555555557
231,930,67.0952380952381,3.1922619047618994
232,960,56.74324324324324,13.54425675675676
233,990,40.70422535211268,29.583274647887322
234,1020,57.139240506329116,13.148259493670885
235,1050,51.58571428571429,18.701785714285712
236,1080,54.17567567567568,16.111824324324324
237,1110,39.81818181818182,30.46931818181818
238,1140,43.91025641025641,26.377243589743593
239,1170,52.45054945054945,17.83695054945055
240,1200,50.729166666666664,19.558333333333337
241,1230,51.764044943820224,18.523455056179778
242,1260,63.54216867469879,6.745331325301208
243,1290,69.24675324675324,1.0407467532467578
244,1320,71.03571428571429,-0.7482142857142904
245,1350,71.46315789473684,-1.1756578947368368
246,1380,75.9245283018868,-5.637028301886794
247,1410,76.04761904761905,-5.76011904761905
248,1440,69.86516853932584,0.42233146067416527
249,1470,62.41463414634146,7.8728658536585385
250,1500,65.23809523809524,5.049404761904761
251,1530,69.28571428571429,1.0017857142857096
252,1560,72.3780487804878,-2.0905487804878007
253,1590,69.56382978723404,0.7236702127659598
254,1620,67.8735632183908,2.413936781609202
255,1650,80.71428571428571,-10.426785714285707
256,1680,74.88235294117646,-4.5948529411764625
257,1710,76.41666666666667,-6.12916666666667
258,1740,63.54929577464789,6.7382042253521135
259,1770,62.0609756097561,8.226524390243902
260,1800,67.19318181818181,3.0943181818181884
261,1830,70.1038961038961,0.1836038961038966
262,1860,80.07936507936508,-9.791865079365074
263,1890,70.77333333333333,-0.4858333333333249
264,1920,69.33333333333333,0.9541666666666728
265,1950,70.97222222222223,-0.6847222222222271
266,1980,76.07352941176471,-5.786029411764709
267,2010,54.724137931034484,15.563362068965517
268,2040,42.35294117647059,27.934558823529414
269,2070,37.46478873239437,32.822711267605634
270,2100,45.036144578313255,25.251355421686746
271,2130,60.73913043478261,9.548369565217392
272,2160,69.14285714285714,1.1446428571428626
273,2190,83.46534653465346,-13.177846534653462
274,2220,87.5,-17.2125
275,2250,79.28089887640449,-8.993398876404491
276,2280,74.1470588235294,-3.8595588235294045
277,2310,75.68235294117648,-5.394852941176474
278,2340,75.75,-5.462499999999999
279,2370,73.1470588235294,-2.8595588235294045
280,2400,53.41935483870968,16.86814516129032
281,2430,45.6,24.6875
282,2460,37.225352112676056,33.062147887323945
283,2490,46.72222222222222,23.56527777777778
284,2520,64.16666666666667,6.12083333333333
285,2550,56.8235294117647,13.463970588235298
286,2580,46.87179487179487,23.415705128205133
287,2610,44.66265060240964,25.62484939759036
288,2640,52.724137931034484,17.563362068965517
289,2670,53.225,17.0625
290,2700,56.851851851851855,13.435648148148147
291,2730,57.19387755102041,13.093622448979595
292,2760,55.21739130434783,15.070108695652173
293,2790,60.2,10.087499999999999
294,2820,66.54736842105264,3.740131578947363
295,2850,62.61176470588235,7.675735294117651
296,2880,60.29347826086956,9.994021739130439
297,2910,67.2156862745098,3.0718137254901947
298,2940,79.97058823529412,-9.683088235294115
299,2970,89.67901234567901,-19.39151234567901
300,3000,80.30337078651685,-10.01587078651685
301,3030,73.99019607843137,-3.702696078431366
302,3060,71.41666666666667,-1.12916666666667
303,3090,73.62222222222222,-3.3347222222222186
304,3120,63.48148148148148,6.8060185185185205
305,3150,59.56521739130435,10.72228260869565
306,3180,70.07920792079207,0.20829207920792925
307,3210,80.73529411764706,-10.447794117647057
308,3240,94.22549019607843,-23.937990196078424
309,3270,95.85,-25.562499999999993
310,3300,81.56043956043956,-11.27293956043956
311,3330,69.97619047619048,0.3113095238095198
312,3360,69.02380952380952,1.263690476190483
313,3390,67.05434782608695,3.233152173913048
314,3420,68.75728155339806,1.5302184466019426
315,3450,75.74698795180723,-5.459487951807226
316,3480,72.34408602150538,-2.0565860215053746
317,3510,77.68686868686869,-7.399368686868691
318,3540,76.57831325301204,-6.29081325301204
319,3570,61.0958904109589,9.1916095890411
320,3600,43.13333333333333,27.15416666666667
321,3630,27.73076923076923,42.55673076923077
322,3660,38.45205479452055,31.83544520547945
323,3690,35.611111111111114,34.67638888888888
324,3720,37.34920634920635,32.938293650793646
325,3750,36.723684210526315,33.56381578947368
326,3780,36.34939759036145,33.938102409638546
327,3810,52.891304347826086,17.39619565217391
328,3840,67.79381443298969,2.493685567010303
329,3870,73.9125,-3.625
330,3900,81.19354838709677,-10.906048387096774
331,3930,71.12162162162163,-0.8341216216216338
332,3960,77.52173913043478,-7.234239130434787
333,3990,67.9873417721519,2.300158227848101
334,4020,71.57333333333334,-1.2858333333333434
335,4050,72.625,-2.3375000000000057
336,4080,58.81428571428572,11.473214285714278
337,4110,57.093333333333334,13.19416666666666
338,4140,40.32098765432099,29.966512345679007
339,4170,43.77777777777778,26.509722222222216
340,4200,42.275862068965516,28.01163793103448
341,4230,46.648936170212764,23.63856382978723
342,4260,52.43010752688172,17.857392473118274
343,4290,45.52173913043478,24.765760869565213
344,4320,47.723404255319146,22.56409574468085
345,4350,51.72380952380952,18.563690476190473
346,4380,50.21212121212121,20.075378787878783
347,4410,51.48598130841121,18.801518691588782
348,4440,45.04504504504504,25.24245495495495
349,4470,48.5,21.787499999999994
350,4500,49.1651376146789,21.122362385321097
351,4530,47.473684210526315,22.81381578947368
352,4560,49.71666666666667,20.570833333333326
353,4590,60.0,10.287499999999994
354,4620,70.40151515151516,-0.1140151515151615
355,4650,73.04724409448819,-2.759744094488198
356,4680,81.4695652173913,-11.182065217391312
357,4710,75.95412844036697,-5.666628440366978
358,4740,80.32,-10.032499999999999
359,4770,80.78787878787878,-10.500378787878788
360,4800,83.31,-13.022500000000008
361,4830,83.78095238095239,-13.493452380952391
362,4860,82.6952380952381,-12.407738095238102
363,4890,78.94690265486726,-8.659402654867264
364,4920,80.75,-10.462500000000006
365,4950,84.80341880341881,-14.515918803418813
366,4980,78.78504672897196,-8.497546728971969
367,5010,72.63478260869566,-2.3472826086956644
368,5040,67.0909090909091,3.196590909090901
369,5070,74.73282442748092,-4.4453244274809265
370,5100,79.98333333333333,-9.69583333333334
371,5130,82.47008547008546,-12.18258547008547
372,5160,77.33620689655173,-7.048706896551735
373,5190,66.77064220183486,3.516857798165134
374,5220,63.31132075471698,6.976179245283014
375,5250,68.02803738317758,2.259462616822418
376,5280,65.18811881188118,5.099381188118812
377,5310,74.75510204081633,-4.467602040816331
378,5340,59.44444444444444,10.843055555555551
379,5370,51.10526315789474,19.182236842105254
380,5400,51.84166666666667,18.445833333333326
381,5430,65.16071428571429,5.1267857142857025
382,5460,78.98245614035088,-8.694956140350882
383,5490,74.5925925925926,-4.305092592592601
384,5520,78.62135922330097,-8.333859223300976
385,5550,74.84210526315789,-4.554605263157896
386,5580,79.41573033707866,-9.128230337078662
387,5610,70.26666666666667,0.020833333333328596
388,5640,69.29702970297029,0.9904702970297024
389,5670,69.97849462365592,0.309005376344075
390,5700,57.6,12.687499999999993
391,5730,46.2289156626506,24.058584337349394
392,5760,43.404761904761905,26.88273809523809
393,5790,52.142857142857146,18.14464285714285
394,5820,60.53191489361702,9.755585106382973
395,5850,59.5,10.787499999999994
396,5880,57.82022471910113,12.467275280898868
397,5910,58.700934579439256,11.586565420560738
398,5940,52.91150442477876,17.375995575221232
399,5970,56.176923076923075,14.11057692307692
400,0,0.7777777777777778,55.399145299145296
401,30,11.8125,44.364423076923075
402,60,25.450704225352112,30.726218851570962
403,90,29.376623376623378,26.800299700299696
404,120,40.18181818181818,15.995104895104895
405,150,41.6375,14.539423076923072
406,180,42.22666666666667,13.950256410256408
407,210,55.22077922077922,0.9561438561438536
408,240,61.46341463414634,-5.286491557223265
409,270,69.66216216216216,-13.485239085239087
410,300,70.75,-14.573076923076925
411,330,70.71764705882353,-14.540723981900456
412,360,71.05102040816327,-14.874097331240193
413,390,72.6144578313253,-16.437534754402222
414,420,75.46031746031746,-19.28339438339438
415,450,69.69565217391305,-13.518729096989972
416,480,50.93333333333333,5.2435897435897445
417,510,36.4,19.776923076923076
418,540,37.45205479452055,18.724868282402525
419,570,42.858823529411765,13.31809954751131
420,600,61.30487804878049,-5.127954971857413
421,630,68.59139784946237,-12.414474772539293
422,660,75.33663366336634,-19.159710586443268
423,690,79.10975609756098,-22.9328330206379
424,720,73.92553191489361,-17.748608837970536
425,750,75.98989898989899,-19.812975912975915
426,780,79.54807692307692,-23.371153846153845
427,810,88.59803921568627,-32.421116138763196
428,840,89.06024096385542,-32.883317886932346
429,870,83.07692307692308,-26.900000000000006
430,900,58.09090909090909,-1.913986013986019
431,930,24.79591836734694,31.381004709576132
432,960,34.343283582089555,21.833639494833516
433,990,43.46153846153846,12.715384615384611
434,1020,53.8125,2.364423076923071
435,1050,64.70833333333333,-8.531410256410258
436,1080,52.3125,3.864423076923071
437,1110,43.8421052631579,12.334817813765174
438,1140,47.16494845360825,9.011974623314824
439,1170,61.70873786407767,-5.531814787154598
440,1200,81.39047619047619,-25.21355311355312
441,1230,93.5047619047619,-37.32783882783883
442,1260,99.27,-43.09307692307692
443,1290,100.0,-43.823076923076925
444,1320,97.44871794871794,-41.27179487179487
445,1350,83.33333333333333,-27.156410256410254
446,1380,72.52112676056338,-16.344203683640302
447,1410,63.03658536585366,-6.859662288930586
448,1440,64.28571428571429,-8.108791208791217
449,1470,61.25301204819277,-5.076088971269698
450,1500,47.726027397260275,8.4508956796628
451,1530,39.46052631578947,16.716396761133602
452,1560,26.85,29.326923076923073
453,1590,27.892857142857142,28.284065934065932
454,1620,45.02272727272727,11.154195804195801
455,1650,46.42528735632184,9.751635720601236
456,1680,69.7125,-13.535576923076931
457,1710,77.25,-21.073076923076925
458,1740,80.83908045977012,-24.66215738284704
459,1770,73.71264367816092,-17.53572060123784
460,1800,80.48192771084338,-24.305004633920305
461,1830,81.11494252873563,-24.93801945181255
462,1860,84.0,-27.823076923076925
463,1890,80.81818181818181,-24.64125874125874
464,1920,61.91566265060241,-5.738739573679332
465,1950,49.4054054054054,6.771517671517671
466,1980,39.38461538461539,16.792307692307688
467,2010,31.5625,24.614423076923075
468,2040,27.183908045977013,28.99301503094606
469,2070,32.62921348314607,23.547709593777007
470,2100,50.2289156626506,5.948007414272475
471,2130,69.62790697674419,-13.45098389982111
472,2160,68.83132530120481,-12.654402224281739
473,2190,79.26315789473684,-23.08623481781376
474,2220,72.65277777777777,-16.475854700854697
475,2250,54.016129032258064,2.1607940446650105
476,2280,39.50769230769231,16.669230769230765
477,2310,23.608695652173914,32.56822742474916
478,2340,31.942528735632184,24.23439434129089
479,2370,38.967032967032964,17.20989010989011
480,2400,45.48936170212766,10.687561374795415
481,2430,61.28431372549019,-5.107390648567119
482,2460,65.96511627906976,-9.788193202146687
483,2490,70.07462686567165,-13.897703788748572
484,2520,78.17142857142858,-21.994505494505503
485,2550,79.87837837837837,-23.701455301455297
486,2580,80.15584415584415,-23.978921078921076
487,2610,72.91666666666667,-16.739743589743597
488,2640,60.19736842105263,-4.020445344129556
489,2670,49.58441558441559,6.592507492507487
490,2700,35.476190476190474,20.7007326007326
491,2730,35.29333333333334,20.883589743589738
492,2760,43.552083333333336,12.624839743589739
493,2790,47.204081632653065,8.97284144427001
494,2820,44.770114942528735,11.406808134394339
495,2850,43.34567901234568,12.831244064577398
496,2880,55.09574468085106,1.081178396072012
497,2910,72.16326530612245,-15.98634222919938
498,2940,70.76666666666667,-14.589743589743591
499,2970,68.16091954022988,-11.98399646330681
500,3000,57.54430379746835,-1.3673807205452775
501,3030,44.5,11.676923076923075
502,3060,37.478873239436616,18.698049837486458
503,3090,43.2,12.976923076923072
504,3120,51.903225806451616,4.273697270471459
505,3150,49.77173913043478,6.405183946488293
506,3180,52.05882352941177,4.1180995475113065
507,3210,56.65346534653465,-0.47654226961157775
508,3240,53.13333333333333,3.0435897435897417
509,3270,55.1747572815534,1.0021657953696774
510,3300,53.0,3.1769230769230745
511,3330,59.29203539823009,-3.1151123213070164
512,3360,59.684615384615384,-3.5076923076923094
513,3390,56.7536231884058,-0.5767001114827224
514,3420,55.8955223880597,0.28140068886337133
515,3450,63.4765625,-7.2996394230769255
516,3480,65.8,-9.623076923076923
517,3510,70.02654867256638,-13.849625595643303
518,3540,66.875,-10.698076923076925
519,3570,60.94059405940594,-4.763670982482864
520,3600,55.79611650485437,0.38080657206870683
521,3630,59.775510204081634,-3.5985871271585594
522,3660,69.68686868686869,-13.509945609945618
523,3690,73.70238095238095,-17.525457875457874
524,3720,64.93258426966293,-8.75566119273985
525,3750,52.29213483146067,3.8847882454624028
526,3780,51.5,4.6769230769230745
527,3810,70.05494505494505,-13.878021978021977
528,3840,78.55913978494624,-22.382216708023165
529,3870,71.76404494382022,-15.58712186689715
530,3900,67.91578947368421,-11.73886639676114
531,3930,68.71875,-12.541826923076925
532,3960,67.8,-11.623076923076923
533,3990,54.38157894736842,1.7953441295546568
534,4020,38.1,18.076923076923073
535,4050,44.22222222222222,11.954700854700853
536,4080,42.38095238095238,13.795970695970695
537,4110,29.06896551724138,27.107957559681694
538,4140,34.044117647058826,22.13280542986425
539,4170,45.03448275862069,11.142440318302384
540,4200,59.72527472527472,-3.548351648351648
541,4230,64.95121951219512,-8.77429643527205
542,4260,68.32954545454545,-12.152622377622379
543,4290,69.49,-13.31307692307692
544,4320,74.62037037037037,-18.443447293447292
545,4350,77.7816091954023,-21.604686118479222
546,4380,71.17808219178082,-15.001159114857742
547,4410,54.46153846153846,1.7153846153846146
548,4440,47.52054794520548,8.656375131717596
549,4470,49.244680851063826,6.932242225859248
550,4500,46.989010989010985,9.187912087912089
551,4530,38.82795698924731,17.348966087675763
552,4560,44.58490566037736,11.592017416545715
553,4590,45.598130841121495,10.57879223580158
554,4620,65.3578947368421,-9.180971659919024
555,4650,73.16831683168317,-16.991393754760097
556,4680,65.53125,-9.354326923076925
557,4710,60.05102040816327,-3.8740973312401934
558,4740,47.851485148514854,8.32543792840822
559,4770,44.662921348314605,11.51400172860847
560,4800,42.04347826086956,14.133444816053512
561,4830,50.204301075268816,5.972622001654258
562,4860,57.03669724770642,-0.8597741707833464
563,4890,74.48181818181818,-18.30489510489511
564,4920,87.8785046728972,-31.70158159597412
565,4950,93.48148148148148,-37.304558404558406
566,4980,93.67272727272727,-37.4958041958042
567,5010,86.20430107526882,-30.02737799834574
568,5040,74.2156862745098,-18.038763197586732
569,5070,64.75652173913043,-8.57959866220736
570,5100,58.34513274336283,-2.1682096664397577
571,5130,59.288,-3.111076923076922
572,5160,63.917808219178085,-7.74088514225501
573,5190,71.99367088607595,-15.816747809152872
574,5220,87.90384615384616,-31.726923076923086
575,5250,94.43382352941177,-38.25690045248869
576,5280,97.98518518518519,-41.80826210826211
577,5310,98.39259259259259,-42.21566951566952
578,5340,98.62222222222222,-42.445299145299145
579,5370,98.73684210526316,-42.55991902834009
580,5400,94.91970802919708,-38.74278495227401
581,5430,85.36585365853658,-29.188930581613505
582,5460,73.64814814814815,-17.471225071225078
583,5490,67.44554455445545,-11.268621477532378
584,5520,75.04597701149426,-18.869053934571184
585,5550,80.77777777777777,-24.600854700854697
586,5580,74.15384615384616,-17.976923076923086
587,5610,67.9090909090909,-11.732167832167832
588,5640,69.43,-13.253076923076932
589,5670,65.41758241758242,-9.240659340659349
590,5700,57.70886075949367,-1.531937682570593
591,5730,71.95121951219512,-15.77429643527205
592,5760,61.342465753424655,-5.16554267650158
593,5790,42.985074626865675,13.1918484500574
594,5820,42.25974025974026,13.917182817182812
595,5850,36.792682926829265,19.38424015009381
596,5880,46.951219512195124,9.22570356472795
597,5910,42.05882352941177,14.118099547511306
598,5940,44.311688311688314,11.86523476523476
599,5970,42.95180722891566,13.225115848007412
600,0,0.76,42.191807228915664
601,30,10.108695652173912,32.84311157674175
602,60,20.5,22.451807228915662
603,90,15.586206896551724,27.36560033236394
604,120,28.885245901639344,14.06656132727632
605,150,40.94805194805195,2.0037552808637162
606,180,52.34782608695652,-9.39601885804086
607,210,55.61363636363637,-12.661829134720703
608,240,60.21951219512195,-17.26770496620629
609,270,69.84722222222223,-26.895414993306566
610,300,66.96470588235294,-24.012898653437283
611,330,75.36842105263158,-32.41661382371591
612,360,71.53424657534246,-28.582439346426803
613,390,72.0,-29.048192771084338
614,420,63.55555555555556,-20.603748326639895
615,450,61.916666666666664,-18.964859437751002
616,480,65.0657894736842,-22.113982244768543
617,510,54.303030303030305,-11.351223074114642
618,540,48.357142857142854,-5.405335628227192
619,570,49.16470588235294,-6.2128986534372785
620,600,42.8235294117647,0.1282778171509591
621,630,44.56410256410256,-1.6122953351869
622,660,44.602409638554214,-1.6506024096385516
623,690,51.90217391304348,-8.950366684127815
624,720,57.2962962962963,-14.344489067380636
625,750,61.983739837398375,-19.031932608482713
626,780,72.53174603174604,-29.579938802830377
627,810,82.1171875,-39.16538027108434
628,840,89.65625,-46.70444277108434
629,870,86.44642857142857,-43.49462134251291
630,900,77.83673469387755,-34.88492746496188
631,930,68.74193548387096,-25.7901282549553
632,960,67.09803921568627,-24.14623198677061
633,990,67.44086021505376,-24.4890529861381
634,1020,74.48192771084338,-31.530120481927717
635,1050,81.40243902439025,-38.450631795474585
636,1080,85.50588235294117,-42.55407512402551
637,1110,77.3265306122449,-34.37472338332923
638,1140,79.46875,-36.51694277108434
639,1170,68.77906976744185,-25.827262538526192
640,1200,55.666666666666664,-12.714859437751002
641,1230,50.56578947368421,-7.61398224476855
642,1260,55.32,-12.368192771084338
643,1290,53.61904761904762,-10.667240390131958
644,1320,43.30232558139535,-0.3505183524796891
645,1350,44.75757575757576,-1.8057685286600957
646,1380,42.148514851485146,0.8032923774305161
647,1410,46.09345794392523,-3.1416507150095683
648,1440,50.34513274336283,-7.39332551444717
649,1470,51.25438596491228,-8.302578735996619
650,1500,53.111111111111114,-10.159303882195452
651,1530,63.69491525423729,-20.743108025321625
652,1560,61.88181818181818,-18.93001095290252
653,1590,71.92523364485982,-28.973426415944154
654,1620,78.38181818181818,-35.430010952902514
655,1650,67.31067961165049,-24.358872382734823
656,1680,58.13861386138614,-15.186806632470478
657,1710,56.10476190476191,-13.152954675846246
658,1740,60.68695652173913,-17.735149292823465
659,1770,64.375,-21.423192771084338
660,1800,68.40833333333333,-25.45652610441767
661,1830,67.89855072463769,-24.946743495722025
662,1860,68.95588235294117,-26.004075124025512
663,1890,67.6,-24.648192771084332
664,1920,69.39007092198581,-26.438263693070148
