,Simulation_step,avg_wait_time_30,reward_30,reward_epoch
0,30,0.76,-0.76,-0.76
1,60,10.108695652173912,-9.348695652173912,-10.108695652173912
2,90,23.63235294117647,-13.523657289002559,-23.63235294117647
3,120,30.21917808219178,-6.586825141015311,-30.21917808219178
4,150,46.63291139240506,-16.41373331021328,-46.63291139240506
5,180,43.885714285714286,2.747197106690777,-43.885714285714286
6,210,37.39473684210526,6.490977443609026,-37.39473684210526
7,240,41.08860759493671,-3.693870752831451,-41.08860759493671
8,270,52.29113924050633,-11.202531645569621,-52.29113924050633
9,300,69.13095238095238,-16.839813140446047,-69.13095238095238
10,330,79.2183908045977,-10.087438423645324,-79.2183908045977
11,360,82.52747252747253,-3.309081722874822,-82.52747252747253
12,390,76.70114942528735,5.826323102185171,-76.70114942528735
13,420,81.57142857142857,-4.870279146141215,-81.57142857142857
14,450,76.46987951807229,5.10154905335628,-76.46987951807229
15,480,81.73684210526316,-5.266962587190875,-81.73684210526316
16,510,78.08108108108108,3.655761024182084,-78.08108108108108
17,540,74.67948717948718,3.4015939015938983,-74.67948717948718
18,570,75.09876543209876,-0.41927825261157636,-75.09876543209876
19,600,66.64197530864197,8.456790123456784,-66.64197530864197
20,630,80.32876712328768,-13.686791814645701,-80.32876712328768
21,660,81.45333333333333,-1.124566210045657,-81.45333333333333
22,690,80.1875,1.2658333333333331,-80.1875
23,720,82.0609756097561,-1.873475609756099,-82.0609756097561
24,750,82.22093023255815,-0.1599546228020472,-82.22093023255815
25,780,80.54945054945055,1.6714796831075915,-80.54945054945055
26,810,78.45555555555555,2.093894993895006,-78.45555555555555
27,840,73.95833333333333,4.49722222222222,-73.95833333333333
28,870,77.86458333333333,-3.90625,-77.86458333333333
29,900,73.99090909090908,3.8736742424242436,-73.99090909090908
30,930,83.40566037735849,-9.414751286449402,-83.40566037735849
31,960,84.75,-1.3443396226415132,-84.75
32,990,79.63636363636364,5.11363636363636,-79.63636363636364
33,1020,84.75,-5.11363636363636,-84.75
34,1050,81.3203125,3.4296875,-81.3203125
35,1080,76.97457627118644,4.345736228813564,-76.97457627118644
36,1110,64.29523809523809,12.679338175948345,-64.29523809523809
37,1140,51.873873873873876,12.421364221364215,-51.873873873873876
38,1170,43.42056074766355,8.453313126210325,-43.42056074766355
39,1200,46.98076923076923,-3.560208483105683,-46.98076923076923
40,1230,66.29906542056075,-19.318296189791518,-66.29906542056075
41,1260,70.13186813186813,-3.83280271130738,-70.13186813186813
42,1290,75.76767676767676,-5.63580863580863,-75.76767676767676
43,1320,74.5625,1.205176767676761,-74.5625
44,1350,81.87,-7.3075000000000045,-81.87
45,1380,93.78,-11.909999999999997,-93.78
46,1410,98.9,-5.1200000000000045,-98.9
47,1440,100.0,-1.0999999999999943,-100.0
48,1470,97.34615384615384,2.6538461538461604,-97.34615384615384
49,1500,76.125,21.22115384615384,-76.125
50,1530,67.07692307692308,9.04807692307692,-67.07692307692308
51,1560,73.1588785046729,-6.0819554277498185,-73.1588785046729
52,1590,88.57943925233644,-15.420560747663544,-88.57943925233644
53,1620,97.85046728971963,-9.27102803738319,-97.85046728971963
54,1650,99.89719626168224,-2.046728971962608,-99.89719626168224
55,1680,100.0,-0.10280373831776046,-100.0
56,1710,100.0,0.0,-100.0
57,1740,97.42528735632185,2.5747126436781542,-97.42528735632185
58,1770,81.72727272727273,15.698014629049112,-81.72727272727273
59,1800,72.45871559633028,9.268557130942455,-72.45871559633028
60,1830,64.23711340206185,8.221602194268428,-64.23711340206185
61,1860,69.01098901098901,-4.773875608927156,-69.01098901098901
62,1890,70.57,-1.5590109890109858,-70.57
63,1920,81.9,-11.330000000000013,-81.9
64,1950,93.99,-12.08999999999999,-93.99
65,1980,99.12,-5.13000000000001,-99.12
66,2010,100.0,-0.8799999999999955,-100.0
67,2040,100.0,0.0,-100.0
68,2070,96.25510204081633,3.7448979591836746,-96.25510204081633
69,2100,90.64077669902913,5.614325341787193,-90.64077669902913
70,2130,91.96116504854369,-1.320388349514559,-91.96116504854369
71,2160,91.56435643564356,0.3968086129001307,-91.56435643564356
72,2190,92.1826923076923,-0.6183358720487462,-92.1826923076923
73,2220,91.89156626506023,0.2911260426320723,-91.89156626506023
74,2250,77.81720430107526,14.07436196398497,-77.81720430107526
75,2280,74.33333333333333,3.483870967741936,-74.33333333333333
76,2310,81.5,-7.166666666666671,-81.5
77,2340,93.4,-11.900000000000006,-93.4
78,2370,96.40816326530613,-3.0081632653061234,-96.40816326530613
79,2400,92.67326732673267,3.734895938573459,-92.67326732673267
80,2430,93.48514851485149,-0.8118811881188179,-93.48514851485149
81,2460,95.18811881188118,-1.7029702970296938,-95.18811881188118
82,2490,99.81188118811882,-4.623762376237636,-99.81188118811882
83,2520,100.0,-0.18811881188118207,-100.0
84,2550,96.93877551020408,3.0612244897959187,-96.93877551020408
85,2580,93.98,2.9587755102040774,-93.98
86,2610,94.58,-0.5999999999999943,-94.58
87,2640,96.73,-2.1500000000000057,-96.73
88,2670,97.38461538461539,-0.6546153846153828,-97.38461538461539
89,2700,81.07865168539325,16.305963699222133,-81.07865168539325
90,2730,73.65686274509804,7.421788940295215,-73.65686274509804
91,2760,76.08256880733946,-2.4257060622414173,-76.08256880733946
92,2790,89.66055045871559,-13.577981651376135,-89.66055045871559
93,2820,96.8256880733945,-7.165137614678912,-96.8256880733945
94,2850,94.90588235294118,1.9198057204533256,-94.90588235294118
95,2880,70.90322580645162,24.00265654648956,-70.90322580645162
96,2910,68.43137254901961,2.4718532574320022,-68.43137254901961
97,2940,72.88888888888889,-4.457516339869272,-72.88888888888889
98,2970,90.22222222222223,-17.333333333333343,-90.22222222222223
99,3000,97.01851851851852,-6.7962962962962905,-97.01851851851852
100,3030,99.6574074074074,-2.6388888888888857,-99.6574074074074
101,3060,100.0,-0.3425925925925952,-100.0
102,3090,100.0,0.0,-100.0
103,3120,100.0,0.0,-100.0
104,3150,95.7764705882353,4.2235294117647015,-95.7764705882353
105,3180,73.26666666666667,22.509803921568633,-73.26666666666667
106,3210,67.90291262135922,5.363754045307445,-67.90291262135922
107,3240,74.11320754716981,-6.210294925810587,-74.11320754716981
108,3270,91.56603773584905,-17.452830188679243,-91.56603773584905
109,3300,98.09433962264151,-6.5283018867924625,-98.09433962264151
110,3330,97.61176470588235,0.4825749167591624,-97.61176470588235
111,3360,82.43157894736842,15.180185758513929,-82.43157894736842
112,3390,75.57407407407408,6.857504873294346,-75.57407407407408
113,3420,79.11504424778761,-3.540970173713532,-79.11504424778761
114,3450,91.06306306306307,-11.94801881527546,-91.06306306306307
115,3480,89.07608695652173,1.9869761065413343,-89.07608695652173
116,3510,83.84722222222223,5.228864734299506,-83.84722222222223
117,3540,74.81927710843374,9.02794511378849,-74.81927710843374
118,3570,80.70666666666666,-5.887389558232925,-80.70666666666666
119,3600,76.88888888888889,3.8177777777777777,-76.88888888888889
120,3630,80.0909090909091,-3.2020202020202078,-80.0909090909091
121,3660,74.79746835443038,5.293440736478715,-74.79746835443038
122,3690,75.39506172839506,-0.5975933739646848,-75.39506172839506
123,3720,78.19277108433735,-2.7977093559422883,-78.19277108433735
124,3750,78.76136363636364,-0.5685925520262884,-78.76136363636364
125,3780,77.9875,0.7738636363636431,-77.9875
126,3810,81.56944444444444,-3.5819444444444457,-81.56944444444444
127,3840,78.33766233766234,3.2317821067821058,-78.33766233766234
128,3870,79.72151898734177,-1.38385664967943,-79.72151898734177
129,3900,82.0,-2.278481012658233,-82.0
130,3930,84.48192771084338,-2.4819277108433795,-84.48192771084338
131,3960,72.79220779220779,11.68971991863559,-72.79220779220779
132,3990,70.07894736842105,2.7132604237867355,-70.07894736842105
133,4020,71.62820512820512,-1.5492577597840693,-71.62820512820512
