,Simulation_step,avg_wait_time_30,reward_30,reward_epoch
0,30,0.5416666666666666,-0.5416666666666666,-0.5416666666666666
1,60,10.133333333333333,-9.591666666666667,-10.133333333333333
2,90,23.265625,-13.132291666666667,-23.265625
3,120,29.808823529411764,-6.5431985294117645,-29.808823529411764
4,150,44.38961038961039,-14.580786860198625,-44.38961038961039
5,180,60.74074074074074,-16.35113035113035,-60.74074074074074
6,210,73.39285714285714,-12.652116402116398,-73.39285714285714
7,240,64.48648648648648,8.906370656370655,-64.48648648648648
8,270,44.42857142857143,20.057915057915054,-44.42857142857143
9,300,50.32941176470588,-5.900840336134451,-50.32941176470588
10,330,57.28712871287129,-6.957716948165405,-57.28712871287129
11,360,69.05607476635514,-11.768946053483852,-69.05607476635514
12,390,76.4770642201835,-7.420989453828355,-76.4770642201835
13,420,81.70796460176992,-5.230900381586423,-81.70796460176992
14,450,84.05263157894737,-2.3446669771774538,-84.05263157894737
15,480,77.87735849056604,6.175273088381331,-77.87735849056604
16,510,67.34693877551021,10.530419715055828,-67.34693877551021
17,540,57.69607843137255,9.650860344137662,-57.69607843137255
18,570,47.666666666666664,10.029411764705884,-47.666666666666664
19,600,48.73394495412844,-1.0672782874617752,-48.73394495412844
20,630,48.93043478260869,-0.19648982848025298,-48.93043478260869
21,660,52.95798319327731,-4.027548410668615,-52.95798319327731
22,690,63.0,-10.042016806722692,-63.0
23,720,67.82307692307693,-4.8230769230769255,-67.82307692307693
24,750,75.13571428571429,-7.312637362637361,-75.13571428571429
25,780,80.70138888888889,-5.5656746031746,-80.70138888888889
26,810,85.79452054794521,-5.093131659056326,-85.79452054794521
27,840,86.51006711409396,-0.7155465661487455,-86.51006711409396
28,870,85.92258064516129,0.5874864689326671,-85.92258064516129
29,900,79.0738255033557,6.848755141805583,-79.0738255033557
30,930,84.177304964539,-5.103479461183298,-84.177304964539
31,960,85.36551724137931,-1.1882122768403036,-85.36551724137931
32,990,87.625,-2.259482758620692,-87.625
33,1020,88.48648648648648,-0.8614864864864842,-88.48648648648648
34,1050,84.21604938271605,4.270437103770433,-84.21604938271605
35,1080,85.07692307692308,-0.8608736942070294,-85.07692307692308
36,1110,89.16666666666667,-4.089743589743591,-89.16666666666667
37,1140,93.1271676300578,-3.9605009633911266,-93.1271676300578
38,1170,95.63583815028902,-2.5086705202312203,-95.63583815028902
39,1200,97.14450867052022,-1.508670520231206,-97.14450867052022
40,1230,98.01169590643275,-0.8671872359125246,-98.01169590643275
41,1260,98.87719298245614,-0.865497076023388,-98.87719298245614
42,1290,98.76923076923077,0.10796221322536326,-98.76923076923077
43,1320,97.42011834319527,1.3491124260355036,-97.42011834319527
44,1350,93.81142857142858,3.6086897717666915,-93.81142857142858
45,1380,91.65193370165746,2.159494869771123,-91.65193370165746
46,1410,94.05494505494505,-2.403011353287596,-94.05494505494505
47,1440,96.79775280898876,-2.74280775404371,-96.79775280898876
48,1470,98.33532934131736,-1.5375765323286004,-98.33532934131736
49,1500,98.84242424242424,-0.5070949011068819,-98.84242424242424
50,1530,98.13496932515338,0.7074549172708657,-98.13496932515338
51,1560,98.50920245398773,-0.3742331288343479,-98.50920245398773
52,1590,98.57668711656441,-0.06748466257668895,-98.57668711656441
53,1620,96.85714285714286,1.7195442594215535,-96.85714285714286
54,1650,94.93333333333334,1.923809523809524,-94.93333333333334
55,1680,95.64848484848486,-0.7151515151515184,-95.64848484848486
56,1710,97.20245398773007,-1.5539691392452113,-97.20245398773007
57,1740,97.87179487179488,-0.669340884064809,-97.87179487179488
58,1770,96.3051948051948,1.5666000666000741,-96.3051948051948
59,1800,93.27272727272727,3.0324675324675354,-93.27272727272727
60,1830,93.53947368421052,-0.26674641148325406,-93.53947368421052
61,1860,90.71698113207547,2.8224925521350457,-90.71698113207547
62,1890,89.86060606060606,0.8563750714694152,-89.86060606060606
63,1920,89.28571428571429,0.5748917748917677,-89.28571428571429
64,1950,92.82352941176471,-3.5378151260504183,-92.82352941176471
65,1980,95.78823529411764,-2.9647058823529306,-95.78823529411764
66,2010,97.94117647058823,-2.1529411764705912,-97.94117647058823
67,2040,97.72189349112426,0.21928297946396924,-97.72189349112426
68,2070,94.60115606936417,3.120737421760097,-94.60115606936417
69,2100,94.41954022988506,0.18161583947910742,-94.41954022988506
70,2130,92.49438202247191,1.9251582074131477,-92.49438202247191
71,2160,90.20967741935483,2.2847046031170777,-90.20967741935483
72,2190,91.58947368421053,-1.379796264855699,-91.58947368421053
73,2220,94.18085106382979,-2.59137737961926,-94.18085106382979
74,2250,96.59042553191489,-2.409574468085097,-96.59042553191489
75,2280,98.02659574468085,-1.4361702127659584,-98.02659574468085
76,2310,98.20212765957447,-0.17553191489362518,-98.20212765957447
77,2340,99.28342245989305,-1.0812948003185738,-99.28342245989305
78,2370,97.60736196319019,1.6760604967028598,-97.60736196319019
79,2400,91.61111111111111,5.996250852079072,-91.61111111111111
80,2430,90.50909090909092,1.1020202020201992,-90.50909090909092
81,2460,93.86666666666666,-3.357575757575745,-93.86666666666666
82,2490,98.2969696969697,-4.430303030303037,-98.2969696969697
83,2520,99.49079754601227,-1.1938278490425773,-99.49079754601227
84,2550,97.29447852760737,2.196319018404907,-97.29447852760737
85,2580,95.50602409638554,1.7884544312218225,-95.50602409638554
86,2610,96.04819277108433,-0.5421686746987859,-96.04819277108433
87,2640,98.35185185185185,-2.303659080767517,-98.35185185185185
88,2670,98.3921568627451,-0.040305010893249005,-98.3921568627451
89,2700,94.48648648648648,3.9056703762586125,-94.48648648648648
90,2730,90.6938775510204,3.7926089354660775,-90.6938775510204
91,2760,87.25827814569537,3.4355994053250356,-87.25827814569537
92,2790,88.44516129032257,-1.1868831446272026,-88.44516129032257
93,2820,93.70779220779221,-5.262630917469636,-93.70779220779221
94,2850,94.64516129032258,-0.9373690825303669,-94.64516129032258
95,2880,93.04347826086956,1.6016830294530138,-93.04347826086956
96,2910,90.17687074829932,2.8666075125702406,-90.17687074829932
97,2940,90.47333333333333,-0.296462585034007,-90.47333333333333
98,2970,94.59558823529412,-4.122254901960787,-94.59558823529412
99,3000,89.17808219178082,5.417506043513299,-89.17808219178082
100,3030,86.18709677419355,2.990985417587268,-86.18709677419355
101,3060,83.50595238095238,2.681144393241169,-83.50595238095238
102,3090,85.43016759776536,-1.924215216812982,-85.43016759776536
103,3120,89.8586956521739,-4.428528054408545,-89.8586956521739
104,3150,93.7967032967033,-3.9380076445293923,-93.7967032967033
105,3180,96.51648351648352,-2.719780219780219,-96.51648351648352
106,3210,97.52222222222223,-1.0057387057387075,-97.52222222222223
107,3240,98.42937853107344,-0.9071563088512136,-98.42937853107344
108,3270,98.82142857142857,-0.39205004035513014,-98.82142857142857
109,3300,96.46625766871166,2.3551709027169068,-96.46625766871166
110,3330,96.58282208588957,-0.1165644171779121,-96.58282208588957
111,3360,97.2638036809816,-0.680981595092021,-97.2638036809816
112,3390,98.91411042944786,-1.6503067484662637,-98.91411042944786
113,3420,100.0,-1.0858895705521405,-100.0
114,3450,99.06832298136646,0.9316770186335361,-99.06832298136646
115,3480,98.63975155279503,0.4285714285714306,-98.63975155279503
116,3510,98.63975155279503,0.0,-98.63975155279503
117,3540,99.0375,-0.39774844720496105,-99.0375
118,3570,98.8343949044586,0.2031050955413889,-98.8343949044586
119,3600,94.50331125827815,4.33108364618046,-94.50331125827815
120,3630,92.18709677419355,2.316214484084597,-92.18709677419355
121,3660,90.5925925925926,1.5945041816009535,-90.5925925925926
122,3690,91.23214285714286,-0.639550264550266,-91.23214285714286
123,3720,94.58235294117647,-3.3502100840336055,-94.58235294117647
124,3750,96.85714285714286,-2.2747899159663945,-96.85714285714286
125,3780,97.58928571428571,-0.732142857142847,-97.58928571428571
126,3810,97.85119047619048,-0.2619047619047734,-97.85119047619048
127,3840,97.8443113772455,0.006879098944978068,-97.8443113772455
128,3870,98.56626506024097,-0.721953682995462,-98.56626506024097
129,3900,98.12883435582822,0.4374307044127477,-98.12883435582822
130,3930,97.75308641975309,0.375747936075129,-97.75308641975309
131,3960,98.18518518518519,-0.4320987654321016,-98.18518518518519
132,3990,99.53703703703704,-1.3518518518518476,-99.53703703703704
133,4020,99.98148148148148,-0.44444444444444287,-99.98148148148148
134,4050,99.68125,0.30023148148147527,-99.68125
135,4080,97.9875,1.6937500000000085,-97.9875
136,4110,94.19277108433735,3.7947289156626454,-94.19277108433735
137,4140,90.52601156069365,3.666759523643705,-90.52601156069365
138,4170,90.43103448275862,0.09497707793502741,-90.43103448275862
139,4200,90.71511627906976,-0.28408179631114194,-90.71511627906976
140,4230,92.17647058823529,-1.4613543091655288,-92.17647058823529
141,4260,94.53529411764706,-2.358823529411765,-94.53529411764706
142,4290,96.89411764705882,-2.358823529411765,-96.89411764705882
143,4320,99.84705882352941,-2.9529411764705884,-99.84705882352941
144,4350,99.98809523809524,-0.14103641456583205,-99.98809523809524
145,4380,97.91666666666667,2.0714285714285694,-97.91666666666667
146,4410,97.38095238095238,0.5357142857142918,-97.38095238095238
147,4440,97.25149700598803,0.12945537496435122,-97.25149700598803
148,4470,98.09638554216868,-0.8448885361806475,-98.09638554216868
149,4500,96.09580838323353,2.000577158935144,-96.09580838323353
150,4530,91.0693641618497,5.0264442213838265,-91.0693641618497
151,4560,89.73184357541899,1.3375205864307134,-89.73184357541899
152,4590,91.27173913043478,-1.5398955550157893,-91.27173913043478
153,4620,96.20652173913044,-4.934782608695656,-96.20652173913044
154,4650,99.0,-2.7934782608695627,-99.0
155,4680,98.63736263736264,0.3626373626373578,-98.63736263736264
156,4710,96.25405405405405,2.3833085833085903,-96.25405405405405
157,4740,93.36649214659685,2.887561907457197,-93.36649214659685
158,4770,94.51578947368421,-1.1492973270873534,-94.51578947368421
159,4800,95.60227272727273,-1.0864832535885256,-95.60227272727273
160,4830,92.81875,2.7835227272727394,-92.81875
161,4860,92.78125,0.037499999999994316,-92.78125
162,4890,92.67283950617283,0.10841049382716506,-92.67283950617283
163,4920,90.06122448979592,2.6116150163769163,-90.06122448979592
164,4950,89.3157894736842,0.7454350161117134,-89.3157894736842
165,4980,89.68181818181819,-0.3660287081339817,-89.68181818181819
166,5010,92.44805194805195,-2.7662337662337677,-92.44805194805195
167,5040,96.44155844155844,-3.9935064935064872,-96.44155844155844
168,5070,97.87012987012987,-1.4285714285714306,-97.87012987012987
169,5100,98.28289473684211,-0.4127648667122372,-98.28289473684211
170,5130,96.78289473684211,1.5,-96.78289473684211
171,5160,92.26751592356688,4.515378813275234,-92.26751592356688
172,5190,90.5060975609756,1.7614183625912716,-90.5060975609756
173,5220,93.88484848484849,-3.378750923872886,-93.88484848484849
174,5250,97.33128834355828,-3.4464398587097946,-97.33128834355828
175,5280,98.55900621118012,-1.227717867621834,-98.55900621118012
176,5310,97.18012422360249,1.3788819875776284,-97.18012422360249
177,5340,93.16071428571429,4.019409937888199,-93.16071428571429
178,5370,90.64,2.5207142857142912,-90.64
179,5400,91.66473988439306,-1.0247398843930569,-91.66473988439306
180,5430,94.86627906976744,-3.2015391853743864,-94.86627906976744
181,5460,97.51744186046511,-2.6511627906976685,-97.51744186046511
182,5490,98.98255813953489,-1.4651162790697754,-98.98255813953489
183,5520,99.96511627906976,-0.9825581395348735,-99.96511627906976
184,5550,99.33529411764705,0.6298221614227089,-99.33529411764705
185,5580,99.11309523809524,0.2221988795518115,-99.11309523809524
186,5610,97.48809523809524,1.625,-97.48809523809524
187,5640,95.44767441860465,2.040420819490592,-95.44767441860465
188,5670,96.41279069767442,-0.9651162790697754,-96.41279069767442
189,5700,98.13450292397661,-1.7217122263021878,-98.13450292397661
190,5730,97.4939024390244,0.6406004849522162,-97.4939024390244
191,5760,97.47770700636943,0.01619543265496759,-97.47770700636943
192,5790,97.36942675159236,0.10828025477707115,-97.36942675159236
193,5820,98.81528662420382,-1.4458598726114644,-98.81528662420382
194,5850,98.83225806451613,-0.016971440312303798,-98.83225806451613
195,5880,99.1741935483871,-0.3419354838709694,-99.1741935483871
196,5910,96.80392156862744,2.37027197975965,-96.80392156862744
197,5940,92.68553459119497,4.118386977432479,-92.68553459119497
198,5970,90.6867469879518,1.9987876032431586,-90.6867469879518
199,6000,92.68484848484849,-1.9981014968966804,-92.68484848484849
200,30,0.76,-0.76,-0.76
201,60,9.461538461538462,-8.701538461538462,-9.461538461538462
202,90,11.604651162790697,-2.1431127012522353,-11.604651162790697
203,120,21.081632653061224,-9.476981490270527,-21.081632653061224
204,150,30.037037037037038,-8.955404383975814,-30.037037037037038
205,180,36.666666666666664,-6.629629629629626,-36.666666666666664
206,210,44.61038961038961,-7.943722943722946,-44.61038961038961
207,240,53.59340659340659,-8.98301698301698,-53.59340659340659
208,270,48.395833333333336,5.197573260073256,-48.395833333333336
209,300,46.59139784946237,1.804435483870968,-46.59139784946237
210,330,49.26315789473684,-2.6717600452744747,-49.26315789473684
211,360,54.77884615384615,-5.515688259109311,-54.77884615384615
212,390,53.44897959183673,1.3298665620094212,-53.44897959183673
213,420,58.93069306930693,-5.481713477470201,-58.93069306930693
214,450,51.30275229357798,7.627940775728952,-51.30275229357798
215,480,56.228070175438596,-4.9253178818606145,-56.228070175438596
216,510,63.2992125984252,-7.071142422986604,-63.2992125984252
217,540,73.92366412213741,-10.62445152371221,-73.92366412213741
218,570,84.8955223880597,-10.971858265922293,-84.8955223880597
219,600,77.3089430894309,7.586579298628806,-77.3089430894309
220,630,75.048,2.2609430894308957,-75.048
221,660,72.71212121212122,2.3358787878787837,-72.71212121212122
222,690,67.74803149606299,4.964089716058226,-67.74803149606299
223,720,78.075,-10.32696850393701,-78.075
224,750,78.7984496124031,-0.7234496124031011,-78.7984496124031
225,780,81.55474452554745,-2.7562949131443446,-81.55474452554745
226,810,81.65333333333334,-0.09858880778588741,-81.65333333333334
227,840,85.6687898089172,-4.015456475583861,-85.6687898089172
228,870,90.56521739130434,-4.8964275823871475,-90.56521739130434
229,900,92.56209150326798,-1.9968741119636348,-92.56209150326798
230,930,95.59210526315789,-3.0300137598899113,-95.59210526315789
231,960,96.30666666666667,-0.7145614035087817,-96.30666666666667
232,990,92.88157894736842,3.425087719298247,-92.88157894736842
233,1020,88.40490797546012,4.476670971908305,-88.40490797546012
234,1050,83.89204545454545,4.512862520914666,-83.89204545454545
235,1080,84.25396825396825,-0.3619227994227998,-84.25396825396825
236,1110,89.30927835051547,-5.055310096547217,-89.30927835051547
237,1140,95.3659793814433,-6.056701030927826,-95.3659793814433
238,1170,98.96907216494846,-3.6030927835051614,-98.96907216494846
239,1200,99.05405405405405,-0.08498188910559179,-99.05405405405405
240,1230,96.31395348837209,2.7401005656819564,-96.31395348837209
241,1260,87.57396449704142,8.739988991330677,-87.57396449704142
242,1290,82.00588235294117,5.568082144100245,-82.00588235294117
243,1320,85.71264367816092,-3.7067613252197447,-85.71264367816092
244,1350,92.57225433526011,-6.859610657099196,-92.57225433526011
245,1380,97.83236994219654,-5.260115606936424,-97.83236994219654
246,1410,99.81502890173411,-1.9826589595375737,-99.81502890173411
247,1440,99.81502890173411,0.0,-99.81502890173411
248,1470,100.0,-0.18497109826589053,-100.0
249,1500,99.76023391812865,0.23976608187135184,-99.76023391812865
250,1530,96.68484848484849,3.075385433280161,-96.68484848484849
251,1560,96.14197530864197,0.5428731762065127,-96.14197530864197
252,1590,94.7948717948718,1.347103513770179,-94.7948717948718
253,1620,96.50331125827815,-1.70843946340635,-96.50331125827815
254,1650,95.14379084967321,1.3595204086049364,-95.14379084967321
255,1680,95.54248366013071,-0.39869281045750427,-95.54248366013071
256,1710,93.47169811320755,2.0707855469231617,-93.47169811320755
257,1740,91.91515151515152,1.5565465980560305,-91.91515151515152
258,1770,91.7953216374269,0.1198298777246265,-91.7953216374269
259,1800,95.67647058823529,-3.881148950808395,-95.67647058823529
260,1830,91.875,3.80147058823529,-91.875
261,1860,86.68125,5.193749999999994,-86.68125
262,1890,84.74193548387096,1.9393145161290448,-84.74193548387096
263,1920,86.14285714285714,-1.400921658986178,-86.14285714285714
264,1950,92.80124223602485,-6.658385093167709,-92.80124223602485
265,1980,96.47826086956522,-3.6770186335403707,-96.47826086956522
266,2010,99.48447204968944,-3.0062111801242253,-99.48447204968944
267,2040,100.0,-0.5155279503105561,-100.0
268,2070,100.0,0.0,-100.0
269,2100,100.0,0.0,-100.0
270,2130,98.41176470588235,1.588235294117652,-98.41176470588235
271,2160,93.54166666666667,4.8700980392156765,-93.54166666666667
272,2190,87.73426573426573,5.807400932400938,-87.73426573426573
