,Simulation_step,avg_wait_time_30,reward_30,reward_epoch
0,20,0.0,0.0,0.0
1,40,3.8857142857142857,-3.8857142857142857,-3.8857142857142857
2,60,11.68,-7.794285714285714,-11.68
3,80,14.517857142857142,-2.8378571428571426,-14.517857142857142
4,100,13.573770491803279,0.9440866510538637,-13.573770491803279
5,120,19.102941176470587,-5.529170684667308,-19.102941176470587
6,140,27.46153846153846,-8.358597285067873,-27.46153846153846
7,160,30.301204819277107,-2.839666357738647,-30.301204819277107
8,180,29.045454545454547,1.25575027382256,-29.045454545454547
9,200,30.604395604395606,-1.558941058941059,-30.604395604395606
10,220,35.628865979381445,-5.024470374985839,-35.628865979381445
11,240,42.00990099009901,-6.381035010717568,-42.00990099009901
12,260,49.104166666666664,-7.094265676567652,-49.104166666666664
13,280,50.94252873563219,-1.8383620689655231,-50.94252873563219
14,300,50.41379310344828,0.5287356321839098,-50.41379310344828
15,320,43.148936170212764,7.264856933235514,-43.148936170212764
16,340,38.86734693877551,4.281589231437252,-38.86734693877551
17,360,33.67,5.19734693877551,-33.67
18,380,31.166666666666668,2.503333333333334,-31.166666666666668
19,400,37.342592592592595,-6.175925925925927,-37.342592592592595
20,420,44.808510638297875,-7.46591804570528,-44.808510638297875
21,440,49.831460674157306,-5.022950035859431,-49.831460674157306
22,460,48.9,0.9314606741573073,-48.9
23,480,46.640449438202246,2.2595505617977523,-46.640449438202246
24,500,51.2,-4.5595505617977565,-51.2
25,520,51.09,0.10999999999999943,-51.09
26,540,56.0,-4.909999999999997,-56.0
27,560,60.864583333333336,-4.864583333333336,-60.864583333333336
28,580,66.02912621359224,-5.1645428802588995,-66.02912621359224
29,600,68.07368421052631,-2.044557996934074,-68.07368421052631
30,620,69.77551020408163,-1.7018259935553175,-69.77551020408163
31,640,70.18691588785046,-0.4114056837688338,-70.18691588785046
32,660,79.69444444444444,-9.507528556593982,-79.69444444444444
33,680,86.49532710280374,-6.800882658359299,-86.49532710280374
34,700,90.12,-3.6246728971962625,-90.12
35,720,95.20454545454545,-5.084545454545449,-95.20454545454545
36,740,91.80281690140845,3.401728553137005,-91.80281690140845
37,760,80.82051282051282,10.98230408089563,-80.82051282051282
38,780,73.9080459770115,6.912466843501321,-73.9080459770115
39,800,64.79761904761905,9.110426929392446,-64.79761904761905
40,820,57.76842105263158,7.02919799498747,-57.76842105263158
41,840,56.67256637168141,1.0958546809501684,-56.67256637168141
42,860,65.23728813559322,-8.564721763911805,-65.23728813559322
43,880,73.06603773584905,-7.828749600255833,-73.06603773584905
44,900,79.05319148936171,-5.987153753512658,-79.05319148936171
45,920,82.92207792207792,-3.8688864327162094,-82.92207792207792
46,940,73.54794520547945,9.374132716598467,-73.54794520547945
47,960,58.208333333333336,15.339611872146115,-58.208333333333336
48,980,45.53012048192771,12.678212851405625,-45.53012048192771
49,1000,48.146067415730336,-2.6159469338026256,-48.146067415730336
50,1020,54.052083333333336,-5.906015917603,-54.052083333333336
51,1040,63.72,-9.667916666666663,-63.72
52,1060,77.53921568627452,-13.819215686274518,-77.53921568627452
53,1080,88.81,-11.270784313725486,-88.81
54,1100,94.34,-5.530000000000001,-94.34
55,1120,97.61,-3.269999999999996,-97.61
56,1140,99.34,-1.730000000000004,-99.34
57,1160,100.0,-0.6599999999999966,-100.0
58,1180,98.62921348314607,1.3707865168539257,-98.62921348314607
59,1200,90.42857142857143,8.200642054574644,-90.42857142857143
60,1220,83.24489795918367,7.183673469387756,-83.24489795918367
61,1240,78.31521739130434,4.9296805678793305,-78.31521739130434
62,1260,72.5,5.815217391304344,-72.5
63,1280,65.3,7.200000000000003,-65.3
64,1300,68.76923076923077,-3.4692307692307764,-68.76923076923077
65,1320,68.10666666666667,0.6625641025641045,-68.10666666666667
66,1340,71.640625,-3.533958333333331,-71.640625
67,1360,71.84848484848484,-0.20785984848484418,-71.84848484848484
68,1380,72.73611111111111,-0.8876262626262701,-72.73611111111111
69,1400,71.3974358974359,1.3386752136752165,-71.3974358974359
70,1420,69.49425287356321,1.9031830238726855,-69.49425287356321
71,1440,65.38095238095238,4.113300492610833,-65.38095238095238
72,1460,61.23157894736842,4.1493734335839605,-61.23157894736842
73,1480,61.78431372549019,-0.5527347781217742,-61.78431372549019
74,1500,63.77894736842105,-1.9946336429308573,-63.77894736842105
75,1520,66.5360824742268,-2.7571351058057516,-66.5360824742268
76,1540,65.92553191489361,0.6105505593331912,-65.92553191489361
77,1560,68.48913043478261,-2.5635985198889983,-68.48913043478261
78,1580,62.78651685393258,5.702613580850027,-62.78651685393258
79,1600,58.42857142857143,4.357945425361152,-58.42857142857143
80,1620,58.787234042553195,-0.3586626139817639,-58.787234042553195
81,1640,59.47435897435897,-0.6871249318057764,-59.47435897435897
82,1660,59.906976744186046,-0.43261776982707545,-59.906976744186046
83,1680,63.7906976744186,-3.883720930232556,-63.7906976744186
84,1700,63.609756097560975,0.18094157685762724,-63.609756097560975
85,1720,54.926829268292686,8.68292682926829,-54.926829268292686
86,1740,42.04597701149425,12.880852256798434,-42.04597701149425
87,1760,43.101010101010104,-1.0550330895158524,-43.101010101010104
88,1780,44.22222222222222,-1.1212121212121176,-44.22222222222222
89,1800,43.41489361702128,0.8073286052009436,-43.41489361702128
90,1820,46.872549019607845,-3.4576554025865676,-46.872549019607845
91,1840,51.08,-4.207450980392153,-51.08
92,1860,54.28409090909091,-3.204090909090908,-54.28409090909091
93,1880,55.29761904761905,-1.0135281385281445,-55.29761904761905
94,1900,55.50617283950617,-0.20855379188711964,-55.50617283950617
95,1920,52.734177215189874,2.771995624316297,-52.734177215189874
96,1940,45.9080459770115,6.826131238178377,-45.9080459770115
97,1960,42.34090909090909,3.5671368861024035,-42.34090909090909
98,1980,39.51282051282051,2.8280885780885825,-39.51282051282051
99,2000,46.52054794520548,-7.007727432384968,-46.52054794520548
100,2020,53.310810810810814,-6.790262865605335,-53.310810810810814
101,2040,54.15714285714286,-0.8463320463320443,-54.15714285714286
102,2060,48.58108108108108,5.576061776061778,-48.58108108108108
103,2080,48.83720930232558,-0.2561282212445022,-48.83720930232558
104,2100,53.252631578947366,-4.415422276621783,-53.252631578947366
105,2120,54.34065934065934,-1.0880277617119773,-54.34065934065934
106,2140,55.55670103092783,-1.21604169026849,-55.55670103092783
107,2160,64.56435643564356,-9.007655404715727,-64.56435643564356
108,2180,70.51648351648352,-5.952127080839958,-70.51648351648352
109,2200,65.02409638554217,5.492387130941353,-65.02409638554217
110,2220,58.857142857142854,6.166953528399311,-58.857142857142854
111,2240,55.12903225806452,3.7281105990783345,-55.12903225806452
112,2260,52.135802469135804,2.9932297889287156,-52.135802469135804
113,2280,61.10144927536232,-8.965646806226516,-61.10144927536232
114,2300,59.52307692307692,1.578372352285399,-59.52307692307692
115,2320,59.878787878787875,-0.3557109557109541,-59.878787878787875
116,2340,45.05714285714286,14.821645021645018,-45.05714285714286
117,2360,34.61538461538461,10.441758241758244,-34.61538461538461
118,2380,30.30952380952381,4.305860805860803,-30.30952380952381
119,2400,27.92222222222222,2.3873015873015895,-27.92222222222222
120,2420,38.18,-10.257777777777779,-38.18
121,2440,45.386138613861384,-7.206138613861384,-45.386138613861384
122,2460,52.30337078651685,-6.917232172655467,-52.30337078651685
123,2480,59.6,-7.2966292134831505,-59.6
124,2500,65.52747252747253,-5.927472527472524,-65.52747252747253
125,2520,76.9875,-11.460027472527472,-76.9875
126,2540,69.98684210526316,7.0006578947368325,-69.98684210526316
127,2560,63.81012658227848,6.176715522984686,-63.81012658227848
128,2580,50.35294117647059,13.457185405807891,-50.35294117647059
